c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,sim_c1stim,sim_c2stim,sim_c1c2stim,label
bar,keep,barkeep,1,11.4,-0.170206235,-0.098208642,0.3767941892147064,0.09954629838466644,0.3236212134361267,1
bee,keeper,beekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.48741236329078674,0.14968928694725037,0.410122811794281,1
time,keeper,timekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.16916979849338531,0.16614465415477753,0.21613889932632446,1
grounds,keeper,groundskeeper,1,10.2,-0.24864519399999999,-0.27439447100000003,0.19594913721084595,0.22227436304092407,0.28135204315185547,1
book,keeper,bookkeeper,1,6.42,-0.37791002799999995,-0.40140190000000003,0.09299153834581375,0.12256311625242233,0.14683400094509125,1
game,keeper,gamekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.04553665593266487,0.23608067631721497,0.2014950066804886,1
store,keeper,storekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.3244549036026001,0.18231354653835297,0.3345182240009308,1
inn,keeper,innkeeper,1,10.5,0.188965162,0.024767644,0.5836976766586304,0.15207000076770782,0.46556544303894043,1
greens,keeper,greenskeeper,1,10.2,-0.24864519399999999,-0.27439447100000003,0.4091819226741791,0.21009351313114166,0.43412452936172485,1
gate,keeper,gatekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.2398734837770462,0.11102397739887238,0.21644987165927887,1
peace,keeper,peacekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.295585572719574,0.14364157617092133,0.29175394773483276,1
door,keeper,doorkeeper,1,11.4,-0.170206235,-0.098208642,0.2455003410577774,0.19027923047542572,0.28736984729766846,1
house,keeper,housekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.2585638761520386,0.17978209257125854,0.2792562246322632,1
shop,keeper,shopkeeper,1,6.47,-0.37664750399999997,-0.398501327,0.5006605982780457,0.202458918094635,0.4414374530315399,1
bar,keeper,barkeeper,1,11.4,-0.170206235,-0.098208642,0.3664599061012268,0.17645591497421265,0.33041468262672424,1
score,keeper,scorekeeper,1,9.97,-0.32671510800000003,-0.26535311100000003,0.24287843704223633,0.17730344831943512,0.25260794162750244,1
goal,keeper,goalkeeper,1,9.54,-0.19117649899999997,-0.231267883,0.3882869780063629,0.8585747480392456,0.7855018973350525,1
game,keepers,gamekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.008939486928284168,0.34205058217048645,0.25507551431655884,1
door,keepers,doorkeepers,1,11.4,-0.170206235,-0.098208642,0.2350967824459076,0.2215115875005722,0.3147440254688263,1
bar,keepers,barkeepers,1,11.4,-0.170206235,-0.098208642,0.4145752191543579,0.1338575929403305,0.36522361636161804,1
gate,keepers,gatekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.2081354260444641,0.2407255619764328,0.2888058125972748,1
score,keepers,scorekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.18850497901439667,0.2594721019268036,0.30497950315475464,1
grounds,keepers,groundskeepers,1,10.2,-0.24864519399999999,-0.27439447100000003,0.27670735120773315,0.2768970727920532,0.3673173487186432,1
inn,keepers,innkeepers,1,10.5,0.188965162,0.024767644,0.5360924601554871,0.21130934357643127,0.5002283453941345,1
time,keepers,timekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.1773751974105835,0.26324450969696045,0.3010638654232025,1
goal,keepers,goalkeepers,1,9.54,-0.19117649899999997,-0.231267883,0.2750268876552582,0.5503065586090088,0.549072802066803,1
peace,keepers,peacekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.3595768213272095,0.16473816335201263,0.3486069440841675,1
house,keepers,housekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.12200821191072464,0.18326623737812042,0.21685509383678436,1
shop,keepers,shopkeepers,1,6.47,-0.37664750399999997,-0.398501327,0.49960657954216003,0.2026275247335434,0.4621086120605469,1
book,keepers,bookkeepers,1,6.42,-0.37791002799999995,-0.40140190000000003,0.059900324791669846,0.22896741330623627,0.20447078347206116,1
bee,keepers,beekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.5050616264343262,0.2644729018211365,0.5014998316764832,1
store,keepers,storekeepers,1,9.97,-0.32671510800000003,-0.26535311100000003,0.3225265443325043,0.16947944462299347,0.33326664566993713,1
house,keeping,housekeeping,1,9.97,-0.32671510800000003,-0.26535311100000003,0.19458776712417603,0.1550178825855255,0.23573684692382812,1
safe,keeping,safekeeping,1,9.97,-0.32671510800000003,-0.26535311100000003,0.33941397070884705,0.1650371253490448,0.31789258122444153,1
book,keeping,bookkeeping,1,6.42,-0.37791002799999995,-0.40140190000000003,0.12953345477581024,0.14783386886119843,0.1879928559064865,1
bee,keeping,beekeeping,1,9.97,-0.32671510800000003,-0.26535311100000003,0.4486444592475891,0.10960124433040619,0.39916929602622986,1
time,keeping,timekeeping,1,9.97,-0.32671510800000003,-0.26535311100000003,0.15329639613628387,0.17666886746883392,0.21733435988426208,1
peace,keeping,peacekeeping,1,9.97,-0.32671510800000003,-0.26535311100000003,0.3730487823486328,0.05357808247208595,0.3077637851238251,1
bar,keeps,barkeeps,1,11.4,-0.170206235,-0.098208642,0.4391081631183624,0.11004980653524399,0.35380110144615173,1
hand,kerchiefs,handkerchiefs,1,5.46,-0.377000657,-0.400667768,0.2108914852142334,0.5668134093284607,0.5603659749031067,1
tea,kettle,teakettle,1,11.0,0.176500603,0.228235235,0.218169167637825,0.4050920605659485,0.40718576312065125,1
tea,kettles,teakettles,1,11.0,0.176500603,0.228235235,0.2412755787372589,0.419424444437027,0.4391230046749115,1
turn,key,turnkey,1,10.5,0.188965162,0.024767644,0.053249794989824295,0.059388771653175354,0.07563623040914536,1
latch,key,latchkey,1,5.91,-0.37821550600000003,-0.401471752,0.18488076329231262,0.006493641994893551,0.14078770577907562,1
pass,key,passkey,1,10.2,-0.24864519399999999,-0.27439447100000003,0.16732081770896912,0.16583356261253357,0.22747080028057098,1
turn,keys,turnkeys,1,10.5,0.188965162,0.024767644,0.0924944207072258,0.21576572954654694,0.213797926902771,1
drop,kick,dropkick,1,6.47,-0.37664750399999997,-0.398501327,0.14293313026428223,0.3455832004547119,0.315019816160202,1
place,kicker,placekicker,1,9.97,-0.32671510800000003,-0.26535311100000003,0.010074655525386333,0.8480619788169861,0.704865038394928,1
drop,kicks,dropkicks,1,6.47,-0.37664750399999997,-0.398501327,0.1459619104862213,0.35734033584594727,0.33108922839164734,1
side,kicks,sidekicks,1,9.97,-0.32671510800000003,-0.26535311100000003,0.08182485401630402,0.04716228321194649,0.08134425431489944,1
road,kill,roadkill,1,5.46,-0.377000657,-0.400667768,0.29394176602363586,0.12856772541999817,0.278536856174469,1
pain,killer,painkiller,1,10.5,0.188965162,0.024767644,0.37038248777389526,0.1653188318014145,0.35712867975234985,1
weed,killer,weedkiller,1,5.46,-0.377000657,-0.400667768,0.37783193588256836,0.1285519152879715,0.34804993867874146,1
pain,killers,painkillers,1,10.5,0.188965162,0.024767644,0.4471321702003479,0.18282368779182434,0.4049752652645111,1
man,kind,mankind,1,10.5,0.188965162,0.024767644,0.1899615377187729,0.1968984305858612,0.2564389705657959,1
human,kind,humankind,1,10.5,0.188965162,0.024767644,0.5636305809020996,0.19132472574710846,0.5023162364959717,1
pocket,knife,pocketknife,1,6.14,-0.37835676700000004,-0.40147221,0.3045108914375305,0.7124067544937134,0.6626068949699402,1
jack,knife,jackknife,1,6.42,-0.37791002799999995,-0.40140190000000003,0.3241063952445984,0.3335198760032654,0.43252551555633545,1
pen,knife,penknife,1,10.5,0.188965162,0.024767644,0.3011421263217926,0.6770156025886536,0.637863039970398,1
pocket,knives,pocketknives,1,6.14,-0.37835676700000004,-0.40147221,0.2306271344423294,0.6242794990539551,0.5774043798446655,1
door,knob,doorknob,1,11.4,-0.170206235,-0.098208642,0.4431024193763733,0.4855916202068329,0.5737494826316833,1
door,knobs,doorknobs,1,11.4,-0.170206235,-0.098208642,0.2820957899093628,0.4513658881187439,0.4772290289402008,1
door,knocker,doorknocker,1,11.4,-0.170206235,-0.098208642,0.28872212767601013,0.516803503036499,0.5010849237442017,1
door,knockers,doorknockers,1,11.4,-0.170206235,-0.098208642,0.1599130481481552,0.33872103691101074,0.33287549018859863,1
slip,knot,slipknot,1,6.47,-0.37664750399999997,-0.398501327,0.10347386449575424,0.26925888657569885,0.26213639974594116,1
top,knots,topknots,1,6.47,-0.37664750399999997,-0.398501327,0.14636541903018951,0.10415633767843246,0.1551981419324875,1
shoe,lace,shoelace,1,12.4,1.121993596,0.8167585490000001,0.39639514684677124,0.29065120220184326,0.40826818346977234,1
boot,lace,bootlace,1,10.7,-0.116539239,-0.19438296800000002,0.36540016531944275,0.32187166810035706,0.42940762639045715,1
neck,lace,necklace,1,9.22,-0.35420812,-0.385010055,0.28288882970809937,0.38297632336616516,0.41863271594047546,1
boot,laces,bootlaces,1,10.7,-0.116539239,-0.19438296800000002,0.3880848288536072,0.4370726943016052,0.4961806535720825,1
shoe,laces,shoelaces,1,12.4,1.121993596,0.8167585490000001,0.39134061336517334,0.6247518062591553,0.5894528031349182,1
neck,laces,necklaces,1,9.22,-0.35420812,-0.385010055,0.20910383760929108,0.336081326007843,0.33109286427497864,1
step,ladder,stepladder,1,11.8,0.182345297,0.291971694,0.06766911596059799,0.5144558548927307,0.40393346548080444,1
step,ladders,stepladders,1,11.8,0.182345297,0.291971694,0.03870367258787155,0.6366209387779236,0.5132215619087219,1
land,lady,landlady,1,9.76,-0.318197042,-0.33488751,0.10108225047588348,0.4169912040233612,0.369240939617157,1
sales,lady,saleslady,1,10.4,-0.265912642,-0.218625942,0.18581509590148926,0.42611441016197205,0.4273671805858612,1
fog,lamp,foglamp,1,9.99,-0.290908858,-0.285388135,0.19671805202960968,0.39871105551719666,0.39760541915893555,1
head,lamp,headlamp,1,9.76,-0.318197042,-0.33488751,0.04569215327501297,0.44183123111724854,0.3799848258495331,1
sun,lamp,sunlamp,1,10.1,-0.240944679,-0.258844284,0.42034682631492615,0.34364059567451477,0.48322594165802,1
head,lamps,headlamps,1,9.76,-0.318197042,-0.33488751,-0.010362149216234684,0.4702431857585907,0.3803473114967346,1
sun,lamps,sunlamps,1,10.1,-0.240944679,-0.258844284,0.4343045651912689,0.2698792815208435,0.43977898359298706,1
mid,land,midland,1,9.76,-0.318197042,-0.33488751,0.1711738556623459,0.17054994404315948,0.23471492528915405,1
bottom,land,bottomland,1,7.21,-0.375404403,-0.39998218799999996,0.11995238810777664,0.4563678205013275,0.39918252825737,1
waste,land,wasteland,2,12.4,1.121993596,0.8167585490000001,0.28759458661079407,0.33990558981895447,0.4106334447860718,1
swamp,land,swampland,1,11.8,0.182345297,0.291971694,0.5966432094573975,0.4058241546154022,0.6345325708389282,1
heart,land,heartland,1,10.7,-0.116539239,-0.19438296800000002,0.2766377329826355,0.19326339662075043,0.3192344009876251,1
park,land,parkland,1,9.22,-0.35420812,-0.385010055,0.5799824595451355,0.5552250742912292,0.6880819201469421,1
pasture,land,pastureland,1,12.4,1.121993596,0.8167585490000001,0.6926513910293579,0.5236407518386841,0.7292352318763733,1
heath,land,heathland,1,9.0,-0.36699758,-0.389517795,0.37859153747558594,0.3240601420402527,0.46260446310043335,1
dream,land,dreamland,1,7.21,-0.375404403,-0.39998218799999996,0.48205265402793884,0.12954989075660706,0.42324286699295044,1
high,land,highland,1,9.0,-0.36699758,-0.389517795,0.04042782261967659,0.2140410989522934,0.1837034523487091,1
fairy,land,fairyland,1,9.07,-0.363695593,-0.39197326299999996,0.5037340521812439,0.15294945240020752,0.4494916498661041,1
marsh,land,marshland,1,9.0,-0.36699758,-0.389517795,0.7105514407157898,0.40887781977653503,0.7015149593353271,1
timber,land,timberland,1,10.8,-0.173428762,-0.141981303,0.5825148224830627,0.35950517654418945,0.5822697877883911,1
wood,land,woodland,1,9.76,-0.318197042,-0.33488751,0.3508177697658539,0.3363572657108307,0.4473422169685364,1
wet,land,wetland,1,10.7,-0.116539239,-0.19438296800000002,0.18302088975906372,0.47769278287887573,0.4365318715572357,1
range,land,rangeland,2,12.4,1.121993596,0.8167585490000001,0.10006895661354065,0.3408321738243103,0.3117305338382721,1
wonder,land,wonderland,1,10.8,-0.173428762,-0.141981303,0.18202275037765503,0.06526543945074081,0.17059889435768127,1
home,land,homeland,1,12.4,1.121993596,0.8167585490000001,0.3165157735347748,0.2661549150943756,0.3786882162094116,1
grass,land,grassland,1,10.4,-0.265912642,-0.218625942,0.5075899958610535,0.4441838264465332,0.5956554412841797,1
main,land,mainland,1,10.1,-0.240944679,-0.258844284,0.129852756857872,0.1267777979373932,0.17943167686462402,1
mother,land,motherland,1,10.8,-0.173428762,-0.141981303,0.26413336396217346,0.20264402031898499,0.3158275783061981,1
farm,land,farmland,1,7.21,-0.375404403,-0.39998218799999996,0.5447233319282532,0.6833723783493042,0.746704638004303,1
tide,land,tideland,1,12.4,1.121993596,0.8167585490000001,0.25849443674087524,0.5469985604286194,0.5155382752418518,1
father,land,fatherland,1,10.8,-0.173428762,-0.141981303,0.23031631112098694,0.2096918821334839,0.2900678813457489,1
low,land,lowland,1,8.85,-0.361912167,-0.37459100799999995,0.17283950746059418,0.30665963888168335,0.33481767773628235,1
coast,land,coastland,1,10.7,-0.116539239,-0.19438296800000002,0.49417829513549805,0.44137731194496155,0.6039642095565796,1
south,land,southland,1,9.0,-0.36699758,-0.389517795,0.19065314531326294,0.13950172066688538,0.20554585754871368,1
border,land,borderland,1,10.8,-0.173428762,-0.141981303,0.5259853601455688,0.254379540681839,0.516727089881897,1
north,land,northland,1,9.0,-0.36699758,-0.389517795,0.21968811750411987,0.1616586595773697,0.23799927532672882,1
wood,lands,woodlands,1,9.76,-0.318197042,-0.33488751,0.3990413546562195,0.4122292399406433,0.5384562015533447,1
border,lands,borderlands,1,10.8,-0.173428762,-0.141981303,0.5399889349937439,0.3049011826515198,0.5544582009315491,1
low,lands,lowlands,1,8.85,-0.361912167,-0.37459100799999995,0.07654856145381927,0.27917179465293884,0.261837899684906,1
bad,lands,badlands,1,9.76,-0.318197042,-0.33488751,0.07027802616357803,0.3152294158935547,0.2830114960670471,1
timber,lands,timberlands,1,10.8,-0.173428762,-0.141981303,0.567927896976471,0.35002073645591736,0.5737542510032654,1
farm,lands,farmlands,1,7.21,-0.375404403,-0.39998218799999996,0.42121803760528564,0.49701347947120667,0.5831767916679382,1
grass,lands,grasslands,1,10.4,-0.265912642,-0.218625942,0.44227033853530884,0.4638309180736542,0.5780594944953918,1
swamp,lands,swamplands,1,11.8,0.182345297,0.291971694,0.4786373972892761,0.2634133994579315,0.4678485095500946,1
high,lands,highlands,1,9.0,-0.36699758,-0.389517795,0.06666834652423859,0.26047536730766296,0.24601200222969055,1
mid,lands,midlands,1,9.76,-0.318197042,-0.33488751,0.14338231086730957,0.06285558640956879,0.1318712830543518,1
marsh,lands,marshlands,1,9.0,-0.36699758,-0.389517795,0.6627689003944397,0.27690067887306213,0.5938260555267334,1
mother,lands,motherlands,1,10.8,-0.173428762,-0.141981303,0.13834327459335327,0.24091973900794983,0.26929399371147156,1
wet,lands,wetlands,1,10.7,-0.116539239,-0.19438296800000002,0.18648961186408997,0.43347081542015076,0.4299697279930115,1
wonder,lands,wonderlands,1,10.8,-0.173428762,-0.141981303,0.221896693110466,0.2625756561756134,0.3293537497520447,1
home,lands,homelands,1,12.4,1.121993596,0.8167585490000001,0.2584124207496643,0.364949107170105,0.42876893281936646,1
main,lands,mainlands,1,10.1,-0.240944679,-0.258844284,0.13034816086292267,0.21348947286605835,0.2547948956489563,1
meadow,lark,meadowlark,1,8.85,-0.361912167,-0.37459100799999995,0.44794604182243347,0.21579816937446594,0.4251469075679779,1
meadow,larks,meadowlarks,1,8.85,-0.361912167,-0.37459100799999995,0.4473993182182312,0.47004759311676025,0.5694771409034729,1
back,lash,backlash,1,9.22,-0.35420812,-0.385010055,0.07942520827054977,0.250736802816391,0.24557390809059143,1
eye,lash,eyelash,1,12.4,1.121993596,0.8167585490000001,0.3825703263282776,0.1923130452632904,0.36496713757514954,1
whip,lashes,whiplashes,1,11.8,0.182345297,0.291971694,0.19160206615924835,0.20781949162483215,0.24826565384864807,1
back,lashes,backlashes,1,9.22,-0.35420812,-0.385010055,0.02505229413509369,0.1206209734082222,0.11846689134836197,1
eye,lashes,eyelashes,1,12.4,1.121993596,0.8167585490000001,0.35764938592910767,0.47835424542427063,0.5321063995361328,1
ever,lasting,everlasting,1,10.8,-0.173428762,-0.141981303,0.13111235201358795,0.4695596694946289,0.42577052116394043,1
brick,layer,bricklayer,1,9.22,-0.35420812,-0.385010055,0.2823359966278076,-0.01746213436126709,0.16411438584327698,1
brick,layers,bricklayers,1,9.22,-0.35420812,-0.385010055,0.3457965850830078,0.10350789874792099,0.28360360860824585,1
brick,laying,bricklaying,1,9.22,-0.35420812,-0.385010055,0.2616080939769745,0.18451610207557678,0.29481667280197144,1
ring,leader,ringleader,1,9.99,-0.290908858,-0.285388135,0.20090781152248383,0.2179223746061325,0.2944762706756592,1
band,leader,bandleader,1,9.76,-0.318197042,-0.33488751,0.521146297454834,0.15362262725830078,0.48673298954963684,1
cheer,leader,cheerleader,1,10.8,-0.173428762,-0.141981303,0.38124969601631165,0.14853131771087646,0.3906106948852539,1
cheer,leaders,cheerleaders,1,10.8,-0.173428762,-0.141981303,0.49428054690361023,0.1709357053041458,0.48621541261672974,1
ring,leaders,ringleaders,1,9.99,-0.290908858,-0.285388135,0.20974981784820557,0.21259289979934692,0.2972668409347534,1
band,leaders,bandleaders,1,9.76,-0.318197042,-0.33488751,0.4389488995075226,0.19204600155353546,0.44919779896736145,1
clover,leaf,cloverleaf,1,10.8,-0.173428762,-0.141981303,0.2499978393316269,0.14640311896800995,0.23489050567150116,1
clover,leafs,cloverleafs,1,10.8,-0.173428762,-0.141981303,0.18989971280097961,0.10100806504487991,0.17812149226665497,1
black,leg,blackleg,1,9.22,-0.35420812,-0.385010055,0.06148547679185867,0.14051486551761627,0.14378271996974945,1
dog,legs,doglegs,1,9.99,-0.290908858,-0.285388135,0.11166664212942123,0.17946462333202362,0.18684330582618713,1
boot,legs,bootlegs,1,10.7,-0.116539239,-0.19438296800000002,0.10576731711626053,0.15889304876327515,0.168733611702919,1
yellow,legs,yellowlegs,1,8.85,-0.361912167,-0.37459100799999995,0.2066909372806549,0.1741444617509842,0.2542218267917633,1
money,lender,moneylender,1,9.07,-0.363695593,-0.39197326299999996,0.12534746527671814,0.42579343914985657,0.3994017243385315,1
money,lenders,moneylenders,1,9.07,-0.363695593,-0.39197326299999996,0.14051148295402527,0.4364930987358093,0.40268179774284363,1
wave,length,wavelength,1,12.4,1.121993596,0.8167585490000001,0.18956436216831207,0.2257712185382843,0.2840188145637512,1
wave,lengths,wavelengths,1,12.4,1.121993596,0.8167585490000001,0.12419760227203369,0.17053210735321045,0.20320317149162292,1
news,letter,newsletter,1,10.4,-0.265912642,-0.218625942,0.24972893297672272,0.4001826047897339,0.4310773015022278,1
news,letters,newsletters,1,10.4,-0.265912642,-0.218625942,0.23236142098903656,0.33515283465385437,0.39027395844459534,1
blood,letting,bloodletting,1,9.76,-0.318197042,-0.33488751,0.22022654116153717,0.053315501660108566,0.19996826350688934,1
eye,lid,eyelid,1,12.4,1.121993596,0.8167585490000001,0.511292040348053,0.23249666392803192,0.44224199652671814,1
eye,lids,eyelids,1,12.4,1.121993596,0.8167585490000001,0.3937542736530304,0.48138687014579773,0.5543621778488159,1
high,life,highlife,1,9.0,-0.36699758,-0.389517795,0.034114938229322433,0.1355559527873993,0.11863750219345093,1
night,life,nightlife,1,10.7,-0.116539239,-0.19438296800000002,0.21416914463043213,0.18153919279575348,0.2662698030471802,1
wild,life,wildlife,1,9.76,-0.318197042,-0.33488751,0.4067935645580292,0.1857280284166336,0.40340283513069153,1
after,life,afterlife,1,10.8,-0.173428762,-0.141981303,-0.01682155579328537,0.34319183230400085,0.24885211884975433,1
low,life,lowlife,1,8.85,-0.361912167,-0.37459100799999995,0.046822745352983475,0.23647136986255646,0.19302381575107574,1
chair,lift,chairlift,1,10.8,-0.173428762,-0.141981303,0.23541563749313354,0.27538996934890747,0.3457806408405304,1
face,lift,facelift,1,12.4,1.121993596,0.8167585490000001,0.07899130135774612,0.25965577363967896,0.2228318601846695,1
fork,lift,forklift,1,9.22,-0.35420812,-0.385010055,0.1953185349702835,0.20065683126449585,0.25906598567962646,1
air,lift,airlift,1,10.8,-0.173428762,-0.141981303,0.2250295728445053,0.27341005206108093,0.3320448100566864,1
shop,lifter,shoplifter,1,11.8,0.182345297,0.291971694,0.2909559905529022,0.14811886847019196,0.28435879945755005,1
weight,lifter,weightlifter,1,10.7,-0.116539239,-0.19438296800000002,0.27483922243118286,0.6057994961738586,0.5510925650596619,1
shop,lifters,shoplifters,1,11.8,0.182345297,0.291971694,0.25091779232025146,0.2240627557039261,0.31368982791900635,1
weight,lifters,weightlifters,1,10.7,-0.116539239,-0.19438296800000002,0.2854361832141876,0.6842462420463562,0.6225559115409851,1
shop,lifting,shoplifting,1,11.8,0.182345297,0.291971694,0.26125475764274597,0.04343447461724281,0.22013656795024872,1
weight,lifting,weightlifting,1,10.7,-0.116539239,-0.19438296800000002,0.3986114263534546,0.27763989567756653,0.4314441680908203,1
air,lifts,airlifts,1,10.8,-0.173428762,-0.141981303,0.232652485370636,0.16289079189300537,0.24953316152095795,1
chair,lifts,chairlifts,1,10.8,-0.173428762,-0.141981303,0.12319046258926392,0.3957277834415436,0.36232900619506836,1
fork,lifts,forklifts,1,9.22,-0.35420812,-0.385010055,0.09725106507539749,0.13728080689907074,0.1581066995859146,1
torch,light,torchlight,1,9.0,-0.36699758,-0.389517795,0.3091932535171509,0.2987503409385681,0.38498809933662415,1
candle,light,candlelight,1,12.4,1.121993596,0.8167585490000001,0.5055984258651733,0.25925174355506897,0.4870554804801941,1
star,light,starlight,1,10.8,-0.173428762,-0.141981303,0.1937526911497116,0.3349286615848541,0.35081374645233154,1
gas,light,gaslight,1,10.4,-0.265912642,-0.218625942,0.2094147652387619,0.2899148166179657,0.32942625880241394,1
flash,light,flashlight,1,9.0,-0.36699758,-0.389517795,0.29110196232795715,0.3609987199306488,0.3965403437614441,1
stop,light,stoplight,1,11.8,0.182345297,0.291971694,0.28854355216026306,0.27550485730171204,0.37241002917289734,1
head,light,headlight,1,9.76,-0.318197042,-0.33488751,0.12617290019989014,0.3169229030609131,0.3194572329521179,1
day,light,daylight,1,9.07,-0.363695593,-0.39197326299999996,0.261098176240921,0.3950820863246918,0.4328867495059967,1
sky,light,skylight,1,9.07,-0.363695593,-0.39197326299999996,0.33975329995155334,0.2749885618686676,0.38507455587387085,1
sun,light,sunlight,1,10.1,-0.240944679,-0.258844284,0.7269680500030518,0.47127485275268555,0.7356435060501099,1
lamp,light,lamplight,2,11.8,0.182345297,0.291971694,0.30379801988601685,0.4007079303264618,0.4174833297729492,1
fan,light,fanlight,1,10.1,-0.240944679,-0.258844284,0.06910642981529236,0.1710282862186432,0.15812882781028748,1
fire,light,firelight,1,12.4,1.121993596,0.8167585490000001,0.19576948881149292,0.35067468881607056,0.3422786593437195,1
street,light,streetlight,1,10.7,-0.116539239,-0.19438296800000002,0.38737669587135315,0.3174235224723816,0.4732721149921417,1
tail,light,taillight,1,12.7,2.293211813,1.9673340419999998,0.3345523774623871,0.278896301984787,0.396499902009964,1
moon,light,moonlight,1,10.1,-0.240944679,-0.258844284,0.4225703179836273,0.3336137533187866,0.4929349422454834,1
search,light,searchlight,1,9.0,-0.36699758,-0.389517795,0.20026689767837524,0.369722455739975,0.38259491324424744,1
spot,light,spotlight,1,10.7,-0.116539239,-0.19438296800000002,0.25110235810279846,0.35459384322166443,0.39669737219810486,1
side,light,sidelight,1,12.4,1.121993596,0.8167585490000001,0.09984751790761948,0.1945292204618454,0.19068056344985962,1
pen,light,penlight,1,10.1,-0.240944679,-0.258844284,0.33878204226493835,0.42750346660614014,0.5128703117370605,1
lamp,lighter,lamplighter,1,11.8,0.182345297,0.291971694,0.3835449516773224,0.06844313442707062,0.2972620725631714,1
lamp,lighters,lamplighters,1,11.8,0.182345297,0.291971694,0.38588351011276245,0.1520458608865738,0.32069283723831177,1
fire,lighters,firelighters,1,12.4,1.121993596,0.8167585490000001,0.3435046076774597,0.4039307236671448,0.47200706601142883,1
back,lighting,backlighting,1,9.22,-0.35420812,-0.385010055,-0.019866084679961205,0.5084336996078491,0.4240928292274475,1
high,lighting,highlighting,1,9.0,-0.36699758,-0.389517795,0.10154629498720169,0.13098128139972687,0.16145551204681396,1
stop,lights,stoplights,1,11.8,0.182345297,0.291971694,0.1972436010837555,0.5295327305793762,0.4983084499835968,1
day,lights,daylights,1,9.07,-0.363695593,-0.39197326299999996,-0.04739881306886673,0.110114187002182,0.06474554538726807,1
high,lights,highlights,1,9.0,-0.36699758,-0.389517795,0.14531899988651276,0.07660218328237534,0.1436057835817337,1
gas,lights,gaslights,1,10.4,-0.265912642,-0.218625942,0.2273222953081131,0.5194961428642273,0.49959373474121094,1
flash,lights,flashlights,1,9.0,-0.36699758,-0.389517795,0.28653937578201294,0.4652298092842102,0.4695354402065277,1
foot,lights,footlights,1,10.7,-0.116539239,-0.19438296800000002,0.08887829631567001,0.37458667159080505,0.3172472417354584,1
pen,lights,penlights,1,10.1,-0.240944679,-0.258844284,0.1946907937526703,0.44222646951675415,0.4227856397628784,1
spot,lights,spotlights,1,10.7,-0.116539239,-0.19438296800000002,0.12788167595863342,0.4275117516517639,0.39067134261131287,1
side,lights,sidelights,1,12.4,1.121993596,0.8167585490000001,0.20190586149692535,0.3029136657714844,0.3301325738430023,1
flood,lights,floodlights,1,9.76,-0.318197042,-0.33488751,0.11082319915294647,0.6231850385665894,0.47267064452171326,1
street,lights,streetlights,1,10.7,-0.116539239,-0.19438296800000002,0.38265612721443176,0.6424448490142822,0.6482403874397278,1
tail,lights,taillights,1,12.7,2.293211813,1.9673340419999998,0.35047435760498047,0.416621595621109,0.4882926642894745,1
search,lights,searchlights,1,9.0,-0.36699758,-0.389517795,0.1759936809539795,0.4974389970302582,0.4654720723628998,1
moon,lights,moonlights,1,10.1,-0.240944679,-0.258844284,-0.0726175606250763,0.046594589948654175,-0.019494498148560524,1
house,lights,houselights,1,12.4,1.121993596,0.8167585490000001,0.16801385581493378,0.4843716621398926,0.45114684104919434,1
head,lights,headlights,1,9.76,-0.318197042,-0.33488751,0.08647219836711884,0.5839858055114746,0.5132796764373779,1
sky,lights,skylights,1,9.07,-0.363695593,-0.39197326299999996,0.23813459277153015,0.3841809630393982,0.38074326515197754,1
day,lily,daylily,1,9.07,-0.363695593,-0.39197326299999996,0.09747327119112015,0.5319103598594666,0.510562539100647,1
hind,limb,hindlimb,1,9.76,-0.318197042,-0.33488751,0.42613816261291504,0.39506858587265015,0.509564995765686,1
hem,line,hemline,1,7.21,-0.375404403,-0.39998218799999996,0.5802196860313416,0.17669348418712616,0.5296393632888794,1
land,line,landline,1,9.76,-0.318197042,-0.33488751,0.07986429333686829,0.12531423568725586,0.13773496448993683,1
clothes,line,clothesline,1,10.4,-0.265912642,-0.218625942,0.2554316222667694,0.16608543694019318,0.28938499093055725,1
side,line,sideline,1,12.4,1.121993596,0.8167585490000001,0.17266686260700226,0.2747451663017273,0.27704110741615295,1
shore,line,shoreline,1,12.4,1.121993596,0.8167585490000001,0.5610724687576294,0.1969446837902069,0.5040911436080933,1
center,line,centerline,1,10.8,-0.173428762,-0.141981303,0.02174519933760166,0.2465542107820511,0.15572835505008698,1
base,line,baseline,1,12.4,1.121993596,0.8167585490000001,0.18486672639846802,0.24103181064128876,0.2605670094490051,1
